TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Age_Binned,Amount_Binned
279.3,1148.0,1.0,28.0,0.0,19.0,3.0,48.0,1.0,1193.61,57.0,1,0
211.36,827.0,1.0,16.0,2.0,33.0,0.0,27.0,1.0,12063.77,37.0,1,3
611.15,1475.0,1.0,11.0,0.0,27.0,3.0,121.0,1.0,892.83,180.0,1,2
275.2,1560.0,1.0,27.0,2.0,54.0,1.0,81.0,1.0,1230.12,207.0,0,0
427.79,354.0,1.0,38.0,1.0,18.0,3.0,189.0,1.0,1479.67,151.0,3,2
469.13,2485.0,1.0,35.0,0.0,54.0,0.0,139.0,1.0,1265.28,67.0,0,2
102.81,2287.0,1.0,39.0,1.0,76.0,2.0,47.0,1.0,3228.87,104.0,2,3
22.61,2411.0,1.0,39.0,2.0,19.0,3.0,145.0,1.0,1111.67,24.0,1,1
68.28,1051.0,1.0,4.0,2.0,56.0,1.0,293.0,1.0,3213.16,121.0,0,1
33.65,1737.0,1.0,27.0,2.0,63.0,0.0,146.0,1.0,12719.93,61.0,2,1
362.68,108.0,1.0,24.0,0.0,63.0,2.0,137.0,1.0,2040.77,7.0,2,2
73.23,1152.0,1.0,37.0,1.0,20.0,3.0,172.0,1.0,1309.85,358.0,1,1
654.49,2172.0,1.0,2.0,2.0,25.0,3.0,104.0,1.0,164.61,136.0,1,2
18.56,748.0,1.0,22.0,1.0,49.0,1.0,161.0,1.0,4230.37,77.0,0,1
389.05,45.0,1.0,9.0,0.0,27.0,3.0,41.0,1.0,761.0,304.0,1,2
7.38,522.0,1.0,15.0,2.0,67.0,2.0,112.5,1.0,2923.83,235.0,2,1
109.48,1168.0,1.0,3.0,2.0,45.0,2.0,93.0,1.0,7372.47,63.0,0,3
66.91,196.0,1.0,39.0,0.0,39.0,0.0,85.0,1.0,871.1,236.0,1,1
335.48,432.0,1.0,28.0,1.0,45.0,1.0,155.0,1.0,3023.16,22.0,0,2
38.14,2460.0,1.0,0.0,2.0,19.0,3.0,174.0,1.0,1119.21,216.0,1,1
211.36,2405.0,1.0,11.0,1.0,60.0,0.0,173.0,1.0,11833.73,190.0,0,3
360.02,258.0,1.0,9.0,2.0,68.0,2.0,68.0,1.0,6400.59,150.0,2,2
567.71,243.0,1.0,22.0,2.0,63.0,0.0,80.0,1.0,13884.24,256.0,2,2
218.19,942.0,1.0,2.0,0.0,19.0,3.0,185.0,1.0,620.83,244.0,1,0
209.99,1667.0,1.0,10.0,0.0,19.0,3.0,40.0,1.0,1938.01,315.0,1,3
11.02,2120.0,1.0,40.0,1.0,19.0,3.0,280.0,1.0,964.79,33.0,1,1
83.43,981.0,1.0,27.0,2.0,56.0,2.0,109.0,1.0,1870.16,316.0,0,3
344.97,549.0,1.0,2.0,2.0,34.0,0.0,106.0,1.0,5577.94,196.0,1,2
172.29,190.0,1.0,12.0,0.0,36.0,1.0,283.0,1.0,8700.8,139.0,1,3
195.54,1286.0,1.0,29.0,2.0,60.0,2.0,255.0,1.0,2794.66,158.0,0,3
101.23,1416.0,1.0,7.0,2.0,45.0,1.0,87.0,1.0,6169.71,19.0,0,3
180.46,498.0,1.0,14.0,0.0,25.0,3.0,34.0,1.0,831.75,299.0,1,3
692.55,466.0,1.0,5.0,1.0,53.0,2.0,109.0,1.0,2451.56,353.0,0,2
147.31,1071.0,1.0,23.0,2.0,34.0,0.0,92.0,1.0,13625.52,95.0,1,3
107.48,247.0,1.0,20.0,1.0,20.0,3.0,103.0,1.0,1379.39,343.0,1,3
211.36,1719.0,1.0,8.0,2.0,62.0,0.0,83.0,1.0,11498.01,268.0,2,3
81.51,1455.0,1.0,42.0,1.0,25.0,3.0,97.0,1.0,865.49,52.0,1,1
365.48,937.0,1.0,39.0,2.0,76.0,2.0,216.0,1.0,7147.4,254.0,2,2
491.1,1007.0,1.0,15.0,2.0,35.0,1.0,125.0,1.0,7833.85,69.0,1,2
452.8,2209.0,1.0,20.0,1.0,80.0,2.0,151.0,1.0,4840.67,71.0,2,2
645.04,2416.0,1.0,22.0,1.0,70.0,2.0,78.0,1.0,7361.47,66.0,2,2
169.28,591.0,1.0,30.0,1.0,45.0,0.0,114.0,1.0,5128.44,330.0,0,3
88.42,1956.0,1.0,12.0,0.0,62.0,0.0,91.0,1.0,12381.45,172.0,2,3
155.53,571.0,1.0,3.0,0.0,29.0,1.0,66.0,1.0,4008.05,133.0,1,3
211.36,2284.0,1.0,25.0,2.0,43.0,1.0,300.0,1.0,3493.13,228.0,0,3
39.24,2138.0,1.0,9.0,0.0,77.0,2.0,106.0,1.0,6462.41,294.0,2,1
152.01,369.0,1.0,13.0,0.0,42.0,1.0,111.0,1.0,4625.12,290.0,0,3
78.77,839.0,1.0,19.0,0.0,48.0,1.0,50.0,1.0,6470.57,18.0,0,1
26.5,249.0,1.0,16.0,2.0,48.0,1.0,179.0,1.0,4854.83,61.0,0,1
83.62,1146.0,1.0,33.0,0.0,48.0,0.0,146.0,1.0,12652.22,342.0,0,3
142.78,840.0,1.0,36.0,1.0,68.0,0.0,150.0,1.0,11705.88,358.0,2,3
55.99,2117.0,1.0,12.0,0.0,35.0,0.0,95.0,1.0,932.61,57.0,1,1
211.36,450.0,1.0,21.0,1.0,61.0,0.0,31.0,1.0,11613.58,130.0,2,3
105.37,859.0,1.0,34.0,0.0,25.0,3.0,160.0,1.0,1068.55,201.0,1,3
118.83,1157.0,1.0,41.0,2.0,28.0,3.0,295.0,1.0,1616.3,125.0,1,3
46.22,2121.0,1.0,38.0,1.0,23.0,3.0,217.0,1.0,471.28,156.0,1,1
659.71,816.0,1.0,38.0,1.0,21.0,3.0,148.0,1.0,106.86,189.0,1,2
377.97,2158.0,1.0,24.0,2.0,72.0,2.0,160.0,1.0,2457.1,280.0,2,2
114.1,934.0,1.0,4.0,1.0,69.0,2.0,148.0,1.0,5882.12,295.0,2,3
11.3,2272.0,1.0,21.0,2.0,55.0,2.0,41.0,1.0,1938.99,182.0,0,1
95.5,917.0,1.0,29.0,2.0,57.0,2.0,17.0,1.0,4079.09,116.0,0,3
130.93,250.0,1.0,15.0,1.0,28.0,1.0,149.0,1.0,860.12,294.0,1,3
272.97,717.0,1.0,4.0,2.0,68.0,2.0,174.0,1.0,7811.31,274.0,2,0
73.35,500.0,1.0,37.0,1.0,24.0,3.0,47.0,1.0,1181.84,214.0,1,1
29.94,1911.0,1.0,37.0,0.0,58.0,0.0,243.0,1.0,10915.54,337.0,0,1
307.24,2058.0,1.0,38.0,0.0,19.0,3.0,136.0,1.0,1670.72,207.0,1,0
50.52,1921.0,1.0,4.0,2.0,20.0,3.0,140.0,1.0,1121.19,360.0,1,1
211.36,624.0,1.0,13.0,2.0,53.0,1.0,243.0,1.0,5621.86,240.0,0,3
153.07,638.0,1.0,11.0,0.0,56.0,1.0,116.0,1.0,8873.43,342.0,0,3
52.94,1074.0,1.0,40.0,1.0,41.0,0.0,146.0,1.0,6990.92,284.0,0,1
384.41,710.0,1.0,17.0,0.0,60.0,1.0,65.0,1.0,7831.56,230.0,0,2
235.42,1263.0,1.0,31.0,1.0,51.0,2.0,175.0,1.0,6173.23,282.0,0,0
114.23,1038.0,1.0,9.0,0.0,56.0,0.0,64.0,1.0,9523.72,12.0,0,3
12.62,819.0,1.0,12.0,1.0,33.0,0.0,61.0,1.0,6420.47,160.0,1,1
211.36,2420.0,1.0,13.0,0.0,23.0,3.0,145.0,1.0,1146.09,60.0,1,3
373.52,1781.0,1.0,7.0,0.0,35.0,1.0,235.0,1.0,6430.41,292.0,1,2
336.05,750.0,1.0,35.0,1.0,28.0,3.0,164.0,1.0,1635.05,349.0,1,2
366.93,2352.0,1.0,15.0,2.0,66.0,2.0,33.0,1.0,6697.79,309.0,2,2
112.27,1970.0,1.0,39.0,1.0,58.0,0.0,102.0,1.0,7369.89,299.0,0,3
494.96,612.0,1.0,34.0,0.0,40.0,1.0,132.0,1.0,6903.68,131.0,1,2
561.58,1154.0,1.0,34.0,2.0,65.0,0.0,23.0,1.0,11748.86,9.0,2,2
440.94,1708.0,1.0,35.0,2.0,42.0,0.0,148.0,1.0,7303.23,298.0,0,2
71.9,333.0,1.0,20.0,1.0,29.0,0.0,51.0,1.0,10619.35,343.0,1,1
256.66,1292.0,1.0,33.0,2.0,54.0,2.0,137.0,1.0,1794.5,32.0,0,0
166.55,1280.0,1.0,15.0,1.0,59.0,0.0,99.0,1.0,12970.21,193.0,0,3
276.26,286.0,1.0,21.0,1.0,56.0,0.0,143.0,1.0,120.89,323.0,0,0
35.46,1301.0,1.0,16.0,0.0,67.0,0.0,164.0,1.0,5692.31,229.0,2,1
38.14,655.0,1.0,32.0,1.0,50.0,1.0,165.0,1.0,9879.87,53.0,0,1
506.26,2388.0,1.0,3.0,0.0,64.0,2.0,86.0,1.0,6266.65,329.0,2,2
211.36,685.0,1.0,16.0,2.0,31.0,0.0,28.0,1.0,14268.95,240.0,1,3
389.43,2242.0,1.0,2.0,0.0,52.0,1.0,151.0,1.0,6449.83,273.0,0,2
25.58,2149.0,1.0,29.0,0.0,60.0,1.0,166.0,1.0,6741.41,6.0,0,1
446.1,1750.0,1.0,39.0,0.0,25.0,3.0,243.0,1.0,1008.44,127.0,1,2
147.74,1647.0,1.0,33.0,1.0,23.0,3.0,15.0,1.0,1711.78,354.0,1,3
211.36,334.0,1.0,37.0,0.0,26.0,3.0,254.0,1.0,1821.0,162.0,1,3
46.23,973.0,1.0,14.0,2.0,77.0,2.0,282.0,1.0,5107.75,203.0,2,1
265.37,962.0,1.0,42.0,1.0,33.0,1.0,77.0,1.0,5229.95,177.0,1,0
342.57,217.0,1.0,4.0,2.0,20.0,3.0,91.0,1.0,339.16,208.0,1,2
417.26,401.0,1.0,27.0,2.0,32.0,0.0,45.0,1.0,10442.48,329.0,1,2
33.63,2066.0,1.0,8.0,2.0,63.0,2.0,76.0,1.0,4324.4,268.0,2,1
64.58,2298.0,1.0,12.0,1.0,55.0,2.0,173.0,1.0,6292.29,303.0,0,1
23.23,729.0,1.0,24.0,1.0,21.0,3.0,122.0,1.0,269.01,211.0,1,1
211.36,1421.0,1.0,17.0,0.0,78.0,2.0,112.0,1.0,4737.84,96.0,2,3
278.88,1824.0,1.0,18.0,1.0,64.0,0.0,179.0,1.0,1334.09,201.0,2,0
285.49,1480.0,1.0,5.0,1.0,53.0,0.0,109.0,1.0,6366.84,350.0,0,0
71.87,109.0,1.0,26.0,0.0,22.0,3.0,258.0,1.0,1839.1,343.0,1,1
308.8,2448.0,1.0,3.0,0.0,53.0,2.0,41.0,1.0,3966.54,216.0,0,0
135.35,1375.0,1.0,15.0,1.0,45.0,1.0,82.0,1.0,9983.36,61.0,0,3
288.43,830.0,1.0,31.0,1.0,66.0,2.0,72.0,1.0,4577.09,157.0,2,0
147.46,1903.0,1.0,0.0,2.0,65.0,0.0,205.0,1.0,7458.03,307.0,2,3
214.15,2033.0,1.0,43.0,1.0,32.0,1.0,217.0,1.0,6397.29,275.0,1,0
71.34,1574.0,1.0,24.0,2.0,49.0,1.0,144.0,1.0,6345.03,200.0,0,1
170.36,581.0,1.0,16.0,0.0,30.0,0.0,118.0,1.0,6034.73,181.0,1,3
211.36,2384.0,1.0,33.0,0.0,53.0,1.0,32.0,1.0,765.81,155.0,0,3
211.36,852.0,1.0,30.0,0.0,55.0,1.0,120.0,1.0,9826.26,195.0,0,3
213.42,1368.0,1.0,8.0,0.0,45.0,1.0,17.0,1.0,3736.38,302.0,0,0
94.09,1695.0,1.0,24.0,1.0,27.0,3.0,203.0,1.0,646.85,246.0,1,3
91.23,863.0,1.0,4.0,0.0,72.0,2.0,86.0,1.0,6385.12,126.0,2,3
263.92,1362.0,1.0,36.0,1.0,57.0,2.0,233.0,1.0,4161.71,259.0,0,0
77.5,944.0,1.0,13.0,2.0,51.0,0.0,201.0,1.0,11079.77,112.0,0,1
3.65,289.0,1.0,24.0,2.0,69.0,0.0,146.0,1.0,10017.11,277.0,2,1
43.88,2129.0,1.0,39.0,2.0,26.0,3.0,251.0,1.0,1644.09,118.0,1,1
211.36,773.0,1.0,12.0,0.0,28.0,3.0,132.0,1.0,387.65,81.0,1,3
224.79,1547.0,1.0,4.0,2.0,18.0,3.0,129.0,1.0,528.38,242.0,3,0
64.3,1638.0,1.0,21.0,0.0,55.0,2.0,67.0,1.0,7530.3,334.0,0,1
111.79,2450.0,1.0,17.0,2.0,62.0,0.0,49.0,1.0,10887.59,310.0,2,3
211.36,543.0,1.0,37.0,0.0,59.0,2.0,153.0,1.0,7104.61,237.0,0,3
613.7,365.0,1.0,13.0,1.0,61.0,2.0,37.0,1.0,7307.11,269.0,2,2
26.07,532.0,1.0,3.0,1.0,20.0,3.0,19.0,1.0,349.98,233.0,1,1
170.45,37.0,1.0,37.0,1.0,60.0,1.0,199.0,1.0,2284.41,174.0,0,3
344.27,1748.0,1.0,35.0,1.0,22.0,3.0,123.0,1.0,1918.36,194.0,1,2
211.36,744.0,1.0,42.0,2.0,22.0,3.0,288.0,1.0,503.01,265.0,1,3
292.95,312.0,1.0,22.0,1.0,37.0,1.0,56.0,1.0,1216.91,289.0,1,0
28.44,1615.0,1.0,14.0,0.0,18.0,3.0,243.0,1.0,1071.04,160.0,3,1
209.02,444.0,1.0,12.0,0.0,21.0,3.0,74.0,1.0,187.9,295.0,1,3
20.05,2259.0,1.0,6.0,0.0,72.0,2.0,171.0,1.0,7145.67,97.0,2,1
175.02,662.0,1.0,31.0,2.0,28.0,3.0,71.0,1.0,1493.88,178.0,1,3
89.5,1527.0,1.0,21.0,1.0,41.0,1.0,134.0,1.0,8658.95,158.0,0,3
69.96,1936.0,1.0,3.0,1.0,28.0,3.0,31.0,1.0,164.12,110.0,1,1
146.51,165.0,1.0,0.0,0.0,53.0,1.0,112.5,1.0,7089.9,255.0,0,3
376.78,1493.0,1.0,26.0,2.0,21.0,3.0,88.0,1.0,841.65,86.0,1,2
148.54,2413.0,1.0,8.0,1.0,71.0,2.0,107.0,1.0,5677.05,328.0,2,3
388.77,2345.0,1.0,17.0,2.0,26.0,3.0,30.0,1.0,1658.49,281.0,1,2
100.38,2241.0,1.0,39.0,1.0,63.0,0.0,49.0,1.0,10171.68,175.0,2,3
137.23,657.0,1.0,14.0,1.0,64.0,0.0,63.0,1.0,13847.99,138.0,2,3
211.36,1593.0,1.0,38.0,0.0,51.0,2.0,229.0,1.0,3688.98,151.0,0,3
458.94,1306.0,1.0,11.0,1.0,52.0,1.0,180.0,1.0,5619.95,132.0,0,2
327.35,1800.0,1.0,22.0,1.0,20.0,3.0,175.0,1.0,342.08,295.0,1,2
211.36,116.0,1.0,33.0,2.0,53.0,1.0,38.0,1.0,4702.86,103.0,0,3
5.64,472.0,1.0,4.0,2.0,45.0,0.0,47.0,1.0,12703.24,286.0,0,1
47.23,1409.0,1.0,22.0,2.0,73.0,2.0,160.0,1.0,6659.81,283.0,2,1
239.41,2054.0,1.0,43.0,2.0,42.0,0.0,248.0,1.0,7860.65,56.0,0,0
7.48,1205.0,1.0,35.0,0.0,55.0,1.0,29.0,1.0,4737.84,357.0,0,1
170.97,786.0,1.0,26.0,1.0,26.0,3.0,292.0,1.0,1265.27,88.0,1,3
262.43,1082.0,1.0,36.0,2.0,37.0,0.0,274.0,1.0,12841.01,83.0,1,0
659.15,200.0,1.0,4.0,0.0,22.0,3.0,204.0,1.0,1241.59,1.0,1,2
31.53,2404.0,1.0,18.0,2.0,25.0,3.0,283.0,1.0,874.93,10.0,1,1
111.66,1039.0,1.0,43.0,2.0,48.0,1.0,140.0,1.0,5716.72,73.0,0,3
250.01,2073.0,1.0,18.0,0.0,62.0,2.0,88.0,1.0,1541.48,346.0,2,0
554.15,718.0,1.0,33.0,0.0,49.0,0.0,108.0,1.0,14817.22,347.0,0,2
598.66,74.0,1.0,5.0,1.0,32.0,1.0,222.0,1.0,2587.11,317.0,1,2
28.38,898.0,1.0,34.0,1.0,55.0,0.0,98.0,1.0,173.7,153.0,0,1
16.8,2235.0,1.0,36.0,0.0,49.0,0.0,94.0,1.0,11847.07,208.0,0,1
211.36,2077.0,1.0,9.0,2.0,33.0,0.0,168.0,1.0,11146.74,22.0,1,3
159.0,463.0,1.0,19.0,0.0,49.0,1.0,38.0,1.0,369.79,132.0,0,3
56.31,1814.0,1.0,15.0,2.0,75.0,2.0,195.0,1.0,6396.08,109.0,2,1
203.99,137.0,1.0,30.0,2.0,52.0,2.0,215.0,1.0,4840.31,209.0,0,3
50.99,2043.0,1.0,11.0,1.0,29.0,0.0,76.0,1.0,1334.6,217.0,1,1
101.28,1555.0,1.0,6.0,2.0,32.0,1.0,75.0,1.0,2774.35,21.0,1,3
299.92,1883.0,1.0,10.0,0.0,27.0,3.0,122.0,1.0,1368.0,156.0,1,0
77.54,205.0,1.0,31.0,2.0,67.0,2.0,73.0,1.0,4536.38,239.0,2,1
18.35,1732.0,1.0,26.0,1.0,21.0,3.0,78.0,1.0,1293.39,223.0,1,1
211.36,924.0,1.0,38.0,0.0,26.0,3.0,116.0,1.0,441.54,350.0,1,3
65.11,1665.0,1.0,26.0,0.0,34.0,1.0,150.0,1.0,8485.14,152.0,1,1
67.07,1013.0,1.0,20.0,0.0,24.0,3.0,56.0,1.0,999.62,250.0,1,1
137.48,2239.0,1.0,39.0,1.0,55.0,0.0,47.0,1.0,14273.42,143.0,0,3
398.36,1179.0,1.0,8.0,0.0,22.0,3.0,56.0,1.0,1863.7,165.0,1,2
469.46,2098.0,1.0,27.0,0.0,20.0,3.0,149.0,1.0,8640.56,215.0,1,2
37.58,716.0,1.0,16.0,0.0,57.0,0.0,182.0,1.0,259.44,350.0,0,1
160.24,1444.0,1.0,42.0,0.0,31.0,1.0,15.0,1.0,5526.97,164.0,1,3
315.39,959.0,1.0,27.0,1.0,23.0,3.0,93.0,1.0,929.6,105.0,1,0
434.17,35.0,1.0,1.0,0.0,21.0,3.0,148.0,1.0,5335.44,207.0,1,2
165.91,526.0,1.0,17.0,0.0,26.0,3.0,84.0,1.0,587.12,179.0,1,3
211.36,1714.0,1.0,37.0,1.0,47.0,1.0,194.0,1.0,4760.34,300.0,0,3
241.45,1327.0,1.0,32.0,2.0,26.0,3.0,158.0,1.0,1594.04,139.0,1,0
23.24,690.0,1.0,16.0,1.0,68.0,0.0,129.0,1.0,13777.79,271.0,2,1
70.88,2285.0,1.0,29.0,1.0,74.0,2.0,176.0,1.0,1794.65,3.0,2,1
211.36,2485.0,1.0,1.0,2.0,66.0,2.0,111.0,1.0,7677.76,257.0,2,3
314.52,547.0,1.0,22.0,0.0,80.0,2.0,229.0,1.0,7071.32,21.0,2,0
181.81,965.0,1.0,2.0,2.0,78.0,2.0,122.0,1.0,7525.73,161.0,2,3
211.36,2095.0,1.0,13.0,1.0,56.0,2.0,118.0,1.0,2989.25,151.0,0,3
261.19,86.0,1.0,28.0,0.0,64.0,2.0,52.0,1.0,7620.6,205.0,2,0
220.68,1881.0,1.0,33.0,2.0,71.0,2.0,217.0,1.0,5549.2,42.0,2,0
11.86,1646.0,1.0,34.0,1.0,31.0,1.0,129.0,1.0,6782.61,149.0,1,1
122.65,1515.0,1.0,8.0,2.0,28.0,3.0,41.0,1.0,1968.51,34.0,1,3
395.16,1329.0,1.0,25.0,2.0,56.0,2.0,17.0,1.0,5340.73,291.0,0,2
704.69,1302.0,1.0,19.0,2.0,51.0,2.0,150.0,1.0,3267.84,267.0,0,2
369.89,1958.0,1.0,35.0,0.0,69.0,2.0,69.0,1.0,6941.47,303.0,2,2
10.92,1978.0,1.0,17.0,0.0,67.0,2.0,268.0,1.0,7567.2,125.0,2,1
199.14,1403.0,1.0,39.0,1.0,31.0,1.0,36.0,1.0,7001.25,268.0,1,3
109.43,81.0,1.0,10.0,3.0,70.0,2.0,140.0,1.0,1983.65,206.0,2,3
304.15,2246.0,1.0,1.0,1.0,20.0,3.0,40.0,1.0,686.91,234.0,1,0
620.54,575.0,1.0,29.0,1.0,28.0,3.0,98.0,1.0,213.36,63.0,1,2
211.36,7.0,1.0,5.0,2.0,22.0,3.0,117.0,1.0,1443.02,124.0,1,3
122.81,2001.0,1.0,38.0,1.0,52.0,0.0,12.0,1.0,8450.84,194.0,0,3
96.25,1363.0,1.0,15.0,2.0,61.0,2.0,171.0,1.0,7996.7,13.0,2,3
211.36,121.0,1.0,5.0,0.0,30.0,0.0,49.0,1.0,5567.98,175.0,1,3
142.55,888.0,1.0,18.0,2.0,67.0,0.0,97.0,1.0,1262.68,63.0,2,3
35.94,825.0,1.0,14.0,1.0,23.0,3.0,141.0,1.0,1697.28,181.0,1,1
24.86,282.0,1.0,17.0,1.0,58.0,1.0,292.0,1.0,2591.65,340.0,0,1
103.08,2133.0,1.0,37.0,2.0,60.0,0.0,109.0,1.0,12002.16,235.0,0,3
116.27,2253.0,1.0,32.0,2.0,57.0,1.0,94.0,1.0,8726.92,325.0,0,3
363.84,1971.0,1.0,8.0,2.0,73.0,2.0,118.0,1.0,5415.64,194.0,2,2
34.74,772.0,1.0,32.0,2.0,45.0,2.0,72.0,1.0,3736.57,350.0,0,1
64.01,2039.0,1.0,30.0,1.0,19.0,3.0,240.0,1.0,1225.69,360.0,1,1
108.75,1947.0,1.0,15.0,0.0,50.0,0.0,23.0,1.0,14829.85,235.0,0,3
50.9,741.0,1.0,17.0,2.0,28.0,3.0,150.0,1.0,1277.7,13.0,1,1
206.84,1709.0,1.0,30.0,1.0,20.0,3.0,154.0,1.0,454.66,266.0,1,3
37.4,2485.0,1.0,33.0,0.0,20.0,3.0,84.0,1.0,1519.51,344.0,1,1
154.21,2.0,1.0,24.0,2.0,46.0,1.0,75.0,1.0,8045.77,250.0,0,3
199.37,1194.0,1.0,6.0,2.0,24.0,3.0,79.0,1.0,1331.3,141.0,1,3
410.49,1345.0,1.0,1.0,1.0,25.0,3.0,112.5,1.0,1843.57,254.0,1,2
211.36,1789.0,1.0,31.0,1.0,67.0,2.0,218.0,1.0,6601.5,334.0,2,3
18.23,563.0,1.0,26.0,0.0,56.0,1.0,28.0,1.0,8422.2,296.0,0,1
398.7,1575.0,1.0,0.0,0.0,47.0,0.0,276.0,1.0,7987.74,161.0,0,2
122.14,332.0,1.0,29.0,2.0,22.0,3.0,112.5,1.0,327.68,101.0,1,3
378.2,63.0,1.0,23.0,1.0,40.0,1.0,167.0,1.0,7372.81,278.0,1,2
124.74,2229.0,1.0,20.0,0.0,49.0,1.0,33.0,1.0,2987.97,114.0,0,3
17.1,2428.0,1.0,0.0,0.0,53.0,2.0,101.0,1.0,1619.54,281.0,0,1
287.05,695.0,1.0,25.0,0.0,22.0,3.0,212.0,1.0,1204.65,275.0,1,0
211.36,442.0,1.0,37.0,2.0,28.0,1.0,173.0,1.0,4630.58,114.0,1,3
211.36,1859.0,1.0,22.0,0.0,24.0,3.0,150.0,1.0,1380.34,258.0,1,3
40.12,727.0,1.0,9.0,0.0,36.0,0.0,269.0,1.0,14304.38,256.0,1,1
125.0,1010.0,1.0,16.0,2.0,49.0,1.0,177.0,1.0,3215.76,312.0,0,3
348.44,2086.0,1.0,3.0,2.0,24.0,3.0,147.0,1.0,1022.94,212.0,1,2
128.4,546.0,1.0,40.0,0.0,69.0,2.0,31.0,1.0,2610.64,320.0,2,3
320.93,1141.0,1.0,1.0,2.0,55.0,1.0,178.0,1.0,9451.66,244.0,0,2
1.41,1034.0,1.0,34.0,0.0,53.0,2.0,278.0,1.0,1244.17,340.0,0,1
50.52,648.0,1.0,20.0,1.0,54.0,0.0,293.0,1.0,12815.24,35.0,0,1
383.95,1761.0,1.0,36.0,2.0,31.0,1.0,143.0,1.0,9933.56,92.0,1,2
12.94,1587.0,1.0,14.0,1.0,23.0,3.0,158.0,1.0,921.23,249.0,1,1
329.75,2438.0,1.0,34.0,2.0,56.0,2.0,211.0,1.0,6009.43,214.0,0,2
211.36,1782.0,1.0,25.0,2.0,45.0,0.0,234.0,1.0,602.36,22.0,0,3
40.79,2157.0,1.0,25.0,0.0,18.0,3.0,80.0,1.0,1769.33,305.0,3,1
99.25,1165.0,1.0,31.0,2.0,63.0,2.0,93.0,1.0,2570.34,70.0,2,3
150.6,714.0,1.0,24.0,0.0,69.0,2.0,59.0,1.0,3240.14,67.0,2,3
29.5,1319.0,1.0,35.0,2.0,73.0,2.0,129.0,1.0,1229.32,187.0,2,1
54.34,2444.0,1.0,0.0,0.0,65.0,0.0,46.0,1.0,8019.89,323.0,2,1
18.25,1511.0,1.0,18.0,0.0,53.0,0.0,18.0,1.0,14328.29,140.0,0,1
633.87,2325.0,1.0,18.0,2.0,27.0,3.0,175.0,1.0,330.16,215.0,1,2
81.15,320.0,1.0,24.0,0.0,19.0,3.0,114.0,1.0,1595.26,164.0,1,1
83.95,1085.0,1.0,27.0,2.0,75.0,2.0,170.0,1.0,7413.18,14.0,2,3
410.4,901.0,1.0,41.0,0.0,61.0,2.0,78.0,1.0,2563.91,191.0,2,2
172.68,329.0,1.0,3.0,0.0,33.0,0.0,17.0,1.0,10724.95,86.0,1,3
139.88,141.0,1.0,7.0,0.0,34.0,1.0,162.0,1.0,2969.71,62.0,1,3
165.55,1837.0,1.0,9.0,1.0,28.0,3.0,115.0,1.0,761.78,152.0,1,3
53.79,2303.0,1.0,30.0,0.0,54.0,1.0,137.0,1.0,6229.36,84.0,0,1
285.69,2315.0,1.0,24.0,0.0,63.0,2.0,35.0,1.0,2552.54,96.0,2,0
532.4,1557.0,1.0,17.0,0.0,22.0,3.0,149.0,1.0,1033.73,204.0,1,2
293.85,1457.0,1.0,5.0,2.0,25.0,3.0,144.0,1.0,1919.97,188.0,1,0
27.94,2070.0,1.0,1.0,1.0,79.0,2.0,120.0,1.0,1893.44,127.0,2,1
270.36,443.0,1.0,28.0,0.0,25.0,3.0,37.0,1.0,1783.04,88.0,1,0
112.66,1729.0,1.0,30.0,2.0,29.0,1.0,176.0,1.0,852.98,95.0,1,3
506.03,1268.0,1.0,11.0,1.0,21.0,3.0,21.0,1.0,1123.89,183.0,1,2
206.95,1405.0,1.0,39.0,1.0,22.0,3.0,31.0,1.0,1817.65,73.0,1,3
350.96,1042.0,1.0,40.0,0.0,63.0,2.0,167.0,1.0,5463.94,100.0,2,2
261.63,976.0,1.0,6.0,1.0,20.0,3.0,150.0,1.0,477.03,190.0,1,0
46.12,1018.0,1.0,14.0,1.0,59.0,0.0,30.0,1.0,8874.01,129.0,0,1
27.25,538.0,1.0,18.0,1.0,63.0,2.0,92.0,1.0,5365.2,185.0,2,1
211.36,2144.0,1.0,12.0,1.0,26.0,1.0,171.0,1.0,7858.41,147.0,1,3
331.66,1692.0,1.0,19.0,0.0,76.0,2.0,145.0,1.0,7216.3,120.0,2,2
667.95,1369.0,1.0,28.0,0.0,62.0,0.0,253.0,1.0,13558.56,116.0,2,2
49.84,1909.0,1.0,6.0,0.0,49.0,0.0,146.0,1.0,7872.04,53.0,0,1
556.04,1252.0,1.0,10.0,0.0,72.0,2.0,27.0,1.0,5200.04,75.0,2,2
88.06,2022.0,1.0,33.0,2.0,18.0,3.0,288.0,1.0,1779.85,160.0,3,3
211.36,2372.0,1.0,22.0,0.0,58.0,0.0,127.0,1.0,13264.14,360.0,0,3
67.25,1203.0,1.0,24.0,2.0,19.0,3.0,157.0,1.0,467.4,313.0,1,1
93.63,1542.0,1.0,27.0,0.0,29.0,1.0,141.0,1.0,9873.62,214.0,1,3
74.11,1299.0,1.0,38.0,1.0,22.0,4.0,49.0,1.0,1257.9,159.0,1,1
41.13,588.0,1.0,30.0,1.0,77.0,2.0,58.0,1.0,6067.54,220.0,2,1
192.02,2392.0,1.0,16.0,2.0,79.0,2.0,154.0,1.0,5169.07,159.0,2,3
